id,Exited
231165,1
231166,1
231167,1
231168,1
231169,0
231170,1
231171,1
231172,1
231173,1
231174,1
231175,1
231176,0
231177,1
231178,1
231179,1
231180,0
231181,0
231182,1
231183,1
231184,0
231185,0
231186,0
231187,0
231188,0
231189,1
231190,1
231191,1
231192,0
231193,1
231194,0
231195,1
231196,0
231197,0
231198,0
231199,1
231200,0
231201,1
231202,1
231203,1
231204,1
231205,1
231206,0
231207,1
231208,0
231209,1
231210,1
231211,1
231212,0
231213,1
231214,0
231215,1
231216,1
231217,0
231218,0
231219,1
231220,1
231221,0
231222,1
231223,0
231224,0
231225,0
231226,1
231227,0
231228,0
231229,0
231230,1
231231,0
231232,0
231233,1
231234,1
231235,1
231236,0
231237,1
231238,0
231239,0
231240,0
231241,1
231242,0
231243,1
231244,1
231245,0
231246,1
231247,0
231248,1
231249,1
231250,0
231251,0
231252,0
231253,0
231254,1
231255,0
231256,0
231257,0
231258,0
231259,0
231260,1
231261,1
231262,0
231263,0
231264,1
231265,1
231266,1
231267,1
231268,0
231269,1
231270,1
231271,1
231272,1
231273,1
231274,0
231275,0
231276,0
231277,0
231278,0
231279,0
231280,1
231281,1
231282,0
231283,0
231284,1
231285,1
231286,1
231287,0
231288,0
231289,0
231290,1
231291,1
231292,1
231293,0
231294,1
231295,1
231296,0
231297,1
231298,0
231299,1
231300,1
231301,0
231302,1
231303,1
231304,0
231305,1
231306,1
231307,1
231308,1
231309,1
231310,1
231311,0
231312,1
231313,1
231314,1
231315,1
231316,0
231317,1
231318,0
231319,0
231320,1
231321,1
231322,1
231323,1
231324,1
231325,1
231326,1
231327,0
231328,0
231329,1
231330,1
231331,1
231332,1
231333,1
231334,0
231335,0
231336,0
231337,1
231338,0
231339,1
231340,1
231341,0
231342,0
231343,0
231344,0
231345,0
231346,1
231347,0
231348,0
231349,0
231350,1
231351,1
231352,0
231353,0
231354,0
231355,0
231356,1
231357,1
231358,1
231359,1
231360,1
231361,1
231362,1
231363,1
231364,1
231365,1
231366,0
231367,1
231368,0
231369,1
231370,0
231371,0
231372,0
231373,1
231374,1
231375,0
231376,1
231377,0
231378,0
231379,0
231380,0
231381,1
231382,1
231383,0
231384,0
231385,1
231386,1
231387,1
231388,1
231389,0
231390,1
231391,0
231392,1
231393,1
231394,0
231395,1
231396,1
231397,1
231398,0
231399,0
231400,0
231401,1
231402,1
231403,1
231404,1
231405,0
231406,1
231407,1
231408,1
231409,1
231410,0
231411,1
231412,0
231413,0
231414,1
231415,1
231416,1
231417,1
231418,1
231419,1
231420,1
231421,1
231422,1
231423,1
231424,1
231425,1
231426,1
231427,1
231428,0
231429,1
231430,0
231431,1
231432,1
231433,1
231434,1
231435,0
231436,0
231437,0
231438,1
231439,0
231440,1
231441,1
231442,1
231443,0
231444,0
231445,0
231446,0
231447,0
231448,0
231449,0
231450,1
231451,1
231452,1
231453,0
231454,0
231455,1
231456,0
231457,1
231458,0
231459,0
231460,1
231461,1
231462,0
231463,0
231464,1
231465,1
231466,1
231467,1
231468,1
231469,1
231470,1
231471,0
231472,1
231473,0
231474,1
231475,1
231476,0
231477,0
231478,1
231479,1
231480,1
231481,1
231482,1
231483,1
231484,1
231485,0
231486,1
231487,1
231488,0
231489,1
231490,0
231491,1
231492,1
231493,0
231494,0
231495,0
231496,0
231497,0
231498,0
231499,0
231500,1
231501,1
231502,1
231503,1
231504,0
231505,0
231506,1
231507,1
231508,1
231509,0
231510,1
231511,1
231512,1
231513,1
231514,1
231515,0
231516,0
231517,0
231518,1
231519,1
231520,1
231521,0
231522,1
231523,1
231524,0
231525,1
231526,1
231527,1
231528,0
231529,0
231530,1
231531,1
231532,0
231533,0
231534,0
231535,0
231536,1
231537,1
231538,1
231539,1
231540,1
231541,1
231542,1
231543,0
231544,0
231545,0
231546,1
231547,1
231548,1
231549,1
231550,1
231551,1
231552,1
231553,0
231554,1
231555,0
231556,1
231557,0
231558,1
231559,1
231560,0
231561,1
231562,0
231563,1
231564,1
231565,0
231566,1
231567,1
231568,1
231569,0
231570,0
231571,1
231572,0
231573,1
231574,0
231575,0
231576,1
231577,0
231578,0
231579,1
231580,1
231581,1
231582,1
231583,0
231584,0
231585,1
231586,1
231587,1
231588,1
231589,1
231590,0
231591,0
231592,1
231593,0
231594,1
231595,1
231596,1
231597,0
231598,0
231599,1
231600,1
231601,0
231602,1
231603,1
231604,1
231605,1
231606,1
231607,1
231608,0
231609,1
231610,1
231611,0
231612,1
231613,1
231614,1
231615,0
231616,0
231617,0
231618,1
231619,1
231620,0
231621,1
231622,1
231623,1
231624,1
231625,1
231626,0
231627,1
231628,1
231629,1
231630,0
231631,1
231632,1
231633,0
231634,0
231635,0
231636,1
231637,0
231638,1
231639,0
231640,1
231641,1
231642,1
231643,0
231644,0
231645,0
231646,0
231647,0
231648,1
231649,1
231650,1
231651,0
231652,0
231653,1
231654,0
231655,1
231656,1
231657,0
231658,1
231659,0
231660,1
231661,0
231662,0
231663,1
231664,0
231665,1
231666,1
231667,0
231668,1
231669,1
231670,0
231671,1
231672,0
231673,1
231674,1
231675,0
231676,0
231677,1
231678,0
231679,1
231680,1
231681,1
231682,0
231683,1
231684,1
231685,1
231686,1
231687,0
231688,0
231689,1
231690,1
231691,0
231692,1
231693,0
231694,0
231695,0
231696,0
231697,1
231698,0
231699,0
231700,0
231701,1
231702,0
231703,1
231704,1
231705,1
231706,1
231707,1
231708,0
231709,1
231710,0
231711,1
231712,0
231713,1
231714,1
231715,1
231716,1
231717,1
231718,1
231719,1
231720,0
231721,1
231722,0
231723,1
231724,0
231725,0
231726,1
231727,0
231728,1
231729,0
231730,1
231731,1
231732,0
231733,1
231734,1
231735,1
231736,0
231737,0
231738,1
231739,1
231740,0
231741,0
231742,0
231743,0
231744,0
231745,1
231746,1
231747,0
231748,1
231749,0
231750,0
231751,0
231752,0
231753,1
231754,1
231755,1
231756,0
231757,1
231758,1
231759,1
231760,0
231761,0
231762,1
231763,0
231764,0
231765,0
231766,0
231767,1
231768,1
231769,1
231770,1
231771,0
231772,1
231773,0
231774,0
231775,1
231776,1
231777,0
231778,0
231779,0
231780,1
231781,1
231782,0
231783,1
231784,1
231785,0
231786,1
231787,1
231788,1
231789,0
231790,0
231791,1
231792,1
231793,1
231794,1
231795,1
231796,1
231797,1
231798,0
231799,0
231800,1
231801,0
231802,1
231803,1
231804,1
231805,0
231806,1
231807,1
231808,0
231809,0
231810,1
231811,0
231812,0
231813,1
231814,1
231815,1
231816,0
231817,1
231818,1
231819,1
231820,1
231821,1
231822,0
231823,1
231824,0
231825,1
231826,1
231827,1
231828,1
231829,1
231830,1
231831,0
231832,1
231833,1
231834,0
231835,1
231836,1
231837,1
231838,0
231839,0
231840,1
231841,0
231842,1
231843,0
231844,0
231845,1
231846,0
231847,1
231848,1
231849,0
231850,0
231851,1
231852,0
231853,1
231854,1
231855,0
231856,1
231857,1
231858,0
231859,1
231860,1
231861,1
231862,0
231863,1
231864,1
231865,1
231866,1
231867,0
231868,0
231869,1
231870,0
231871,1
231872,0
231873,1
231874,1
231875,0
231876,0
231877,0
231878,1
231879,1
231880,0
231881,0
231882,1
231883,1
231884,0
231885,1
231886,0
231887,1
231888,0
231889,1
231890,0
231891,1
231892,1
231893,0
231894,1
231895,1
231896,0
231897,1
231898,0
231899,0
231900,1
231901,1
231902,1
231903,0
231904,0
231905,0
231906,0
231907,1
231908,1
231909,0
231910,1
231911,1
231912,1
231913,1
231914,1
231915,0
231916,1
231917,1
231918,0
231919,1
231920,1
231921,1
231922,1
231923,0
231924,0
231925,1
231926,1
231927,0
231928,1
231929,1
231930,1
231931,1
231932,1
231933,0
231934,0
231935,0
231936,1
231937,0
231938,0
231939,1
231940,0
231941,1
231942,0
231943,1
231944,1
231945,1
231946,0
231947,1
231948,0
231949,1
231950,0
231951,0
231952,0
231953,0
231954,1
231955,0
231956,0
231957,1
231958,0
231959,1
231960,0
231961,0
231962,1
231963,0
231964,1
231965,0
231966,0
231967,1
231968,1
231969,1
231970,1
231971,1
231972,0
231973,1
231974,1
231975,0
231976,0
231977,0
231978,1
231979,1
231980,1
231981,0
231982,1
231983,0
231984,0
231985,1
231986,0
231987,0
231988,0
231989,1
231990,0
231991,0
231992,1
231993,0
231994,1
231995,1
231996,0
231997,1
231998,1
231999,1
232000,1
232001,0
232002,1
232003,0
232004,1
232005,0
232006,0
232007,1
232008,0
232009,1
232010,0
232011,0
232012,1
232013,1
232014,1
232015,1
232016,0
232017,0
232018,1
232019,0
232020,1
232021,1
232022,1
232023,0
232024,1
232025,0
232026,1
232027,1
232028,1
232029,0
232030,1
232031,1
232032,1
232033,0
232034,0
232035,1
232036,0
232037,0
232038,0
232039,1
232040,0
232041,0
232042,1
232043,1
232044,1
232045,1
232046,1
232047,0
232048,0
232049,0
232050,1
232051,1
232052,1
232053,1
232054,0
232055,0
232056,0
232057,0
232058,1
232059,1
232060,1
232061,1
232062,1
232063,1
232064,1
232065,1
232066,0
232067,0
232068,1
232069,1
232070,1
232071,1
232072,1
232073,0
232074,0
232075,1
232076,0
232077,0
232078,1
232079,0
232080,1
232081,0
232082,0
232083,1
232084,1
232085,0
232086,0
232087,1
232088,1
232089,0
232090,1
232091,1
232092,0
232093,1
232094,0
232095,0
232096,1
232097,0
232098,1
232099,1
232100,1
232101,1
232102,1
232103,1
232104,0
232105,1
232106,0
232107,1
232108,1
232109,1
232110,0
232111,0
232112,1
232113,0
232114,1
232115,0
232116,1
232117,0
232118,0
232119,0
232120,1
232121,1
232122,1
232123,0
232124,1
232125,0
232126,1
232127,0
232128,0
232129,1
232130,1
232131,0
232132,1
232133,0
232134,0
232135,1
232136,1
232137,1
232138,1
232139,1
232140,0
232141,1
232142,0
232143,1
232144,1
232145,1
232146,1
232147,1
232148,1
232149,0
232150,0
232151,1
232152,0
232153,0
232154,1
232155,1
232156,0
232157,1
232158,1
232159,1
232160,1
232161,0
232162,1
232163,0
232164,1
232165,1
232166,0
232167,1
232168,1
232169,0
232170,1
232171,1
232172,1
232173,1
232174,1
232175,0
232176,1
232177,1
232178,1
232179,1
232180,0
232181,1
232182,1
232183,0
232184,0
232185,1
232186,0
232187,1
232188,1
232189,1
232190,0
232191,0
232192,1
232193,1
232194,0
232195,0
232196,1
232197,1
232198,0
232199,1
232200,0
232201,0
232202,0
232203,0
232204,0
232205,1
232206,1
232207,1
232208,0
232209,0
232210,1
232211,1
232212,1
232213,1
232214,1
232215,0
232216,0
232217,1
232218,0
232219,0
232220,1
232221,0
232222,0
232223,0
232224,0
232225,1
232226,0
232227,1
232228,0
232229,1
232230,1
232231,1
232232,1
232233,0
232234,0
232235,1
232236,1
232237,1
232238,1
232239,0
232240,0
232241,0
232242,1
232243,0
232244,1
232245,0
232246,1
232247,1
232248,1
232249,1
232250,1
232251,1
232252,1
232253,1
232254,1
232255,0
232256,1
232257,0
232258,0
232259,1
232260,1
232261,1
232262,1
232263,0
232264,0
232265,1
232266,0
232267,0
232268,1
232269,0
232270,1
232271,1
232272,1
232273,0
232274,1
232275,1
232276,0
232277,1
232278,1
232279,0
232280,0
232281,1
232282,0
232283,0
232284,0
232285,1
232286,1
232287,1
232288,0
232289,1
232290,1
232291,1
232292,1
232293,0
232294,0
232295,1
232296,1
232297,1
232298,1
232299,0
232300,1
232301,1
232302,0
232303,1
232304,1
232305,0
232306,1
232307,1
232308,1
232309,0
232310,1
232311,1
232312,0
232313,1
232314,0
232315,1
232316,1
232317,1
232318,0
232319,1
232320,1
232321,1
232322,1
232323,0
232324,0
232325,1
232326,1
232327,1
232328,1
232329,0
232330,0
232331,0
232332,1
232333,0
232334,0
232335,1
232336,1
232337,0
232338,0
232339,1
232340,1
232341,1
232342,1
232343,1
232344,0
232345,1
232346,1
232347,1
232348,1
232349,1
232350,1
232351,0
232352,0
232353,0
232354,0
232355,1
232356,0
232357,0
232358,0
232359,0
232360,0
232361,1
232362,0
232363,0
232364,0
232365,1
232366,1
232367,0
232368,0
232369,1
232370,0
232371,1
232372,0
232373,1
232374,0
232375,0
232376,0
232377,0
232378,0
232379,0
232380,1
232381,1
232382,1
232383,1
232384,1
232385,1
232386,1
232387,0
232388,1
232389,1
232390,1
232391,0
232392,1
232393,0
232394,1
232395,0
232396,0
232397,0
232398,0
232399,1
232400,0
232401,1
232402,1
232403,0
232404,1
232405,0
232406,1
232407,0
232408,1
232409,0
232410,1
232411,0
232412,0
232413,0
232414,0
232415,1
232416,0
232417,1
232418,0
232419,1
232420,1
232421,1
232422,0
232423,1
232424,0
232425,0
232426,1
232427,0
232428,1
232429,0
232430,1
232431,0
232432,0
232433,1
232434,1
232435,1
232436,0
232437,1
232438,0
232439,0
232440,0
232441,1
232442,0
232443,1
232444,1
232445,0
232446,1
232447,1
232448,1
232449,1
232450,0
232451,0
232452,1
232453,0
232454,1
232455,1
232456,1
232457,1
232458,0
232459,1
232460,1
232461,1
232462,0
232463,0
232464,1
232465,1
232466,1
232467,1
232468,0
232469,0
232470,0
232471,0
232472,0
232473,1
232474,1
232475,0
232476,1
232477,0
232478,1
232479,0
232480,1
232481,1
232482,0
232483,1
232484,0
232485,1
232486,1
232487,0
232488,0
232489,0
232490,1
232491,1
232492,1
232493,1
232494,0
232495,1
232496,0
232497,0
232498,0
232499,0
232500,1
232501,0
232502,0
232503,1
232504,0
232505,0
232506,1
232507,0
232508,1
232509,0
232510,1
232511,1
232512,1
232513,0
232514,0
232515,1
232516,1
232517,1
232518,0
232519,1
232520,1
232521,1
232522,1
232523,1
232524,1
232525,0
232526,1
232527,0
232528,1
232529,1
232530,0
232531,1
232532,1
232533,0
232534,1
232535,1
232536,1
232537,0
232538,0
232539,0
232540,1
232541,0
232542,0
232543,1
232544,0
232545,0
232546,0
232547,0
232548,1
232549,1
232550,1
232551,1
232552,0
232553,0
232554,0
232555,1
232556,1
232557,0
232558,1
232559,1
232560,1
232561,0
232562,1
232563,0
232564,0
232565,1
232566,1
232567,0
232568,1
232569,1
232570,1
232571,1
232572,1
232573,1
232574,0
232575,0
232576,0
232577,1
232578,0
232579,0
232580,1
232581,1
232582,1
232583,1
232584,1
232585,0
232586,1
232587,0
232588,0
232589,0
232590,0
232591,0
232592,0
232593,1
232594,1
232595,1
232596,1
232597,1
232598,1
232599,1
232600,0
232601,1
232602,0
232603,0
232604,1
232605,1
232606,1
232607,1
232608,1
232609,0
232610,1
232611,0
232612,0
232613,1
232614,1
232615,1
232616,0
232617,0
232618,1
232619,1
232620,1
232621,1
232622,0
232623,0
232624,1
232625,0
232626,1
232627,1
232628,1
232629,1
232630,0
232631,1
232632,0
232633,0
232634,1
232635,1
232636,1
232637,0
232638,0
232639,1
232640,1
232641,0
232642,0
232643,0
232644,0
232645,0
232646,0
232647,0
232648,1
232649,1
232650,1
232651,0
232652,1
232653,0
232654,1
232655,1
232656,1
232657,1
232658,0
232659,1
232660,1
232661,1
232662,1
232663,0
232664,0
232665,0
232666,1
232667,0
232668,1
232669,1
232670,1
232671,1
232672,1
232673,0
232674,0
232675,1
232676,1
232677,0
232678,1
232679,1
232680,1
232681,1
232682,1
232683,1
232684,1
232685,0
232686,1
232687,1
232688,0
232689,1
232690,1
232691,1
232692,0
232693,1
232694,1
232695,0
232696,1
232697,1
232698,1
232699,0
232700,1
232701,0
232702,0
232703,0
232704,0
232705,0
232706,0
232707,1
232708,1
232709,1
232710,0
232711,1
232712,1
232713,1
232714,1
232715,0
232716,1
232717,0
232718,1
232719,0
232720,1
232721,1
232722,1
232723,0
232724,1
232725,1
232726,1
232727,0
232728,1
232729,0
232730,1
232731,1
232732,1
232733,0
232734,1
232735,1
232736,1
232737,1
232738,0
232739,1
232740,0
232741,0
232742,1
232743,1
232744,1
232745,1
232746,0
232747,1
232748,1
232749,0
232750,1
232751,0
232752,1
232753,1
232754,1
232755,1
232756,1
232757,0
232758,0
232759,1
232760,0
232761,1
232762,0
232763,0
232764,1
232765,1
232766,0
232767,1
232768,0
232769,0
232770,0
232771,1
232772,1
232773,1
232774,1
232775,0
232776,0
232777,1
232778,1
232779,1
232780,1
232781,0
232782,1
232783,0
232784,0
232785,0
232786,1
232787,0
232788,0
232789,0
232790,1
232791,0
232792,0
232793,1
232794,0
232795,1
232796,1
232797,0
232798,1
232799,1
232800,0
232801,1
232802,1
232803,1
232804,0
232805,0
232806,1
232807,1
232808,0
232809,0
232810,1
232811,0
232812,0
232813,1
232814,0
232815,0
232816,1
232817,0
232818,0
232819,1
232820,1
232821,1
232822,1
232823,1
232824,0
232825,0
232826,1
232827,1
232828,0
232829,1
232830,1
232831,0
232832,1
232833,0
232834,1
232835,0
232836,0
232837,0
232838,1
232839,0
232840,0
232841,1
232842,0
232843,0
232844,1
232845,0
232846,1
232847,0
232848,0
232849,0
232850,1
232851,0
232852,1
232853,1
232854,0
232855,0
232856,1
232857,1
232858,1
232859,1
232860,1
232861,0
232862,1
232863,0
232864,1
232865,0
232866,0
232867,1
232868,1
232869,1
232870,1
232871,0
232872,0
232873,0
232874,1
232875,1
232876,1
232877,1
232878,1
232879,1
232880,1
232881,1
232882,1
232883,1
232884,0
232885,1
232886,0
232887,1
232888,1
232889,1
232890,0
232891,0
232892,1
232893,0
232894,1
232895,0
232896,1
232897,1
232898,0
232899,1
232900,0
232901,1
232902,1
232903,0
232904,1
232905,1
232906,0
232907,1
232908,1
232909,0
232910,0
232911,1
232912,0
232913,1
232914,0
232915,1
232916,1
232917,0
232918,0
232919,1
232920,0
232921,1
232922,0
232923,1
232924,1
232925,1
232926,1
232927,1
232928,0
232929,1
232930,0
232931,1
232932,1
232933,1
232934,0
232935,1
232936,1
232937,1
232938,0
232939,1
232940,1
232941,0
232942,1
232943,0
232944,1
232945,1
232946,0
232947,0
232948,1
232949,1
232950,0
232951,0
232952,0
232953,1
232954,0
232955,0
232956,1
232957,0
232958,1
232959,1
232960,1
232961,1
232962,0
232963,1
232964,0
232965,0
232966,1
232967,0
232968,1
232969,1
232970,1
232971,0
232972,0
232973,0
232974,0
232975,0
232976,1
232977,1
232978,0
232979,1
232980,1
232981,0
232982,1
232983,1
232984,1
232985,1
232986,1
232987,0
232988,0
232989,1
232990,0
232991,0
232992,0
232993,0
232994,1
232995,0
232996,1
232997,1
232998,0
232999,0
233000,0
233001,1
233002,0
233003,0
233004,1
233005,1
233006,1
233007,0
233008,1
233009,0
233010,0
233011,1
233012,1
233013,1
233014,0
233015,1
233016,1
233017,0
233018,1
233019,0
233020,1
233021,0
233022,1
233023,0
233024,0
233025,1
233026,0
233027,0
233028,0
233029,1
233030,1
233031,1
233032,0
233033,0
233034,1
233035,1
233036,0
233037,0
233038,0
233039,0
233040,1
233041,0
233042,0
233043,1
233044,0
233045,1
233046,0
233047,1
233048,1
233049,1
233050,0
233051,1
233052,0
233053,1
233054,0
233055,0
233056,1
233057,1
233058,1
233059,0
233060,0
233061,0
233062,0
233063,1
233064,1
233065,0
233066,1
233067,0
233068,1
233069,1
233070,1
233071,0
233072,0
233073,1
233074,1
233075,1
233076,1
233077,0
233078,0
233079,0
233080,0
233081,1
233082,1
233083,1
233084,1
233085,1
233086,1
233087,1
233088,1
233089,1
233090,0
233091,1
233092,1
233093,1
233094,0
233095,0
233096,0
233097,0
233098,1
233099,1
233100,1
233101,0
233102,1
233103,0
233104,1
233105,0
233106,1
233107,0
233108,0
233109,1
233110,1
233111,1
233112,0
233113,0
233114,1
233115,0
233116,1
233117,0
233118,1
233119,0
233120,1
233121,1
233122,1
233123,0
233124,0
233125,1
233126,1
233127,0
233128,1
233129,1
233130,1
233131,1
233132,0
233133,0
233134,1
233135,1
233136,0
233137,0
233138,0
233139,1
233140,1
233141,1
233142,0
233143,0
233144,0
233145,1
233146,1
233147,1
233148,1
233149,1
233150,1
233151,1
233152,0
233153,1
233154,0
233155,1
233156,1
233157,0
233158,1
233159,1
233160,1
233161,1
233162,1
233163,1
233164,1
233165,0
233166,1
233167,1
233168,0
233169,1
233170,0
233171,1
233172,1
233173,1
233174,1
233175,0
233176,1
233177,1
233178,1
233179,1
233180,1
233181,1
233182,1
233183,1
233184,1
233185,1
233186,0
233187,0
233188,0
233189,1
233190,0
233191,1
233192,1
233193,1
233194,1
233195,1
233196,0
233197,1
233198,1
233199,0
233200,1
233201,1
233202,1
233203,0
233204,1
233205,1
233206,0
233207,0
233208,0
233209,1
233210,0
233211,1
233212,1
233213,0
233214,1
233215,1
233216,1
233217,0
233218,0
233219,0
233220,0
233221,1
233222,1
233223,1
233224,1
233225,1
233226,1
233227,1
233228,1
233229,1
233230,0
233231,0
233232,1
233233,1
233234,0
233235,1
233236,0
233237,1
233238,1
233239,0
233240,1
233241,0
233242,1
233243,0
233244,0
233245,1
233246,1
233247,0
233248,0
233249,1
233250,1
233251,1
233252,1
233253,1
233254,1
233255,0
233256,1
233257,0
233258,1
233259,0
233260,1
233261,1
233262,0
233263,0
233264,0
233265,0
233266,1
233267,0
233268,0
233269,0
233270,1
233271,1
233272,0
233273,1
233274,1
233275,1
233276,1
233277,1
233278,0
233279,1
233280,1
233281,1
233282,1
233283,1
233284,0
233285,0
233286,1
233287,0
233288,1
233289,0
233290,0
233291,1
233292,0
233293,1
233294,1
233295,0
233296,1
233297,0
233298,1
233299,1
233300,1
233301,1
233302,1
233303,1
233304,0
233305,1
233306,0
233307,1
233308,1
233309,1
233310,1
233311,0
233312,0
233313,1
233314,1
233315,1
233316,1
233317,0
233318,1
233319,0
233320,1
233321,1
233322,1
233323,1
233324,1
233325,1
233326,0
233327,1
233328,0
233329,1
233330,0
233331,1
233332,0
233333,0
233334,1
233335,1
233336,0
233337,1
233338,1
233339,0
233340,0
233341,1
233342,1
233343,0
233344,1
233345,1
233346,1
233347,1
233348,0
233349,1
233350,0
233351,0
233352,0
233353,1
233354,1
233355,1
233356,0
233357,1
233358,0
233359,1
233360,1
233361,1
233362,0
233363,1
233364,1
233365,1
233366,1
233367,1
233368,0
233369,0
233370,0
233371,0
233372,1
233373,0
233374,1
233375,1
233376,1
233377,1
233378,0
233379,1
233380,0
233381,0
233382,0
233383,0
233384,0
233385,0
233386,1
233387,0
233388,1
233389,0
233390,1
233391,1
233392,1
233393,0
233394,1
233395,1
233396,1
233397,1
233398,1
233399,1
233400,0
233401,1
233402,1
233403,1
233404,1
233405,1
233406,0
233407,0
233408,1
233409,1
233410,0
233411,0
233412,1
233413,0
233414,1
233415,0
233416,1
233417,1
233418,0
233419,0
233420,1
233421,0
233422,1
233423,1
233424,1
233425,1
233426,0
233427,1
233428,1
233429,1
233430,1
233431,1
233432,1
233433,1
233434,1
233435,0
233436,0
233437,1
233438,0
233439,1
233440,0
233441,1
233442,1
233443,1
233444,1
233445,0
233446,1
233447,0
233448,0
233449,0
233450,0
233451,1
233452,0
233453,1
233454,1
233455,0
233456,1
233457,1
233458,0
233459,1
233460,0
233461,1
233462,1
233463,1
233464,0
233465,1
233466,1
233467,0
233468,0
233469,1
233470,1
233471,1
233472,1
233473,1
233474,0
233475,1
233476,0
233477,1
233478,1
233479,1
233480,1
233481,0
233482,1
233483,1
233484,1
233485,1
233486,1
233487,1
233488,1
233489,1
233490,0
233491,1
233492,0
233493,0
233494,0
233495,0
233496,0
233497,1
233498,1
233499,1
233500,0
233501,1
233502,1
233503,1
233504,1
233505,1
233506,0
233507,0
233508,1
233509,0
233510,1
233511,0
233512,1
233513,0
233514,0
233515,1
233516,1
233517,1
233518,1
233519,1
233520,1
233521,1
233522,0
233523,0
233524,1
233525,0
233526,0
233527,1
233528,0
233529,1
233530,1
233531,1
233532,1
233533,1
233534,0
233535,1
233536,1
233537,0
233538,0
233539,0
233540,0
233541,1
233542,1
233543,1
233544,1
233545,0
233546,0
233547,1
233548,0
233549,0
233550,1
233551,0
233552,0
233553,0
233554,1
233555,0
233556,0
233557,1
233558,1
233559,1
233560,1
233561,0
233562,0
233563,0
233564,0
233565,1
233566,0
233567,0
233568,1
233569,1
233570,1
233571,0
233572,1
233573,1
233574,1
233575,0
233576,1
233577,0
233578,0
233579,1
233580,1
233581,1
233582,0
233583,0
233584,1
233585,0
233586,0
233587,0
233588,1
233589,1
233590,1
233591,1
233592,1
233593,1
233594,1
233595,1
233596,1
233597,1
233598,0
233599,0
233600,1
233601,1
233602,0
233603,1
233604,1
233605,1
233606,0
233607,0
233608,1
233609,0
233610,1
233611,0
233612,1
233613,1
233614,1
233615,1
233616,0
233617,1
233618,1
233619,1
233620,0
233621,1
233622,1
233623,1
233624,1
233625,1
233626,1
233627,1
233628,1
233629,1
233630,1
233631,0
233632,1
233633,1
233634,0
233635,1
233636,0
233637,0
233638,0
233639,0
233640,0
233641,1
233642,0
233643,0
233644,1
233645,0
233646,1
233647,0
233648,1
233649,1
233650,0
233651,1
233652,1
233653,0
233654,0
233655,0
233656,0
233657,1
233658,0
233659,1
233660,0
233661,1
233662,1
233663,1
233664,1
233665,1
233666,1
233667,1
233668,1
233669,0
233670,0
233671,1
233672,1
233673,1
233674,1
233675,0
233676,0
233677,1
233678,1
233679,0
233680,1
233681,1
233682,1
233683,1
233684,1
233685,0
233686,1
233687,1
233688,0
233689,0
233690,0
233691,1
233692,0
233693,0
233694,0
233695,1
233696,1
233697,1
233698,1
233699,0
233700,0
233701,0
233702,0
233703,0
233704,0
233705,0
233706,1
233707,0
233708,0
233709,0
233710,0
233711,1
233712,0
233713,1
233714,0
233715,1
233716,1
233717,1
233718,1
233719,1
233720,1
233721,1
233722,0
233723,0
233724,0
233725,0
233726,1
233727,0
233728,0
233729,0
233730,0
233731,1
233732,1
233733,0
233734,0
233735,0
233736,1
233737,1
233738,1
233739,1
233740,1
233741,1
233742,0
233743,1
233744,1
233745,0
233746,1
233747,1
233748,1
233749,0
233750,1
233751,0
233752,1
233753,0
233754,1
233755,0
233756,1
233757,1
233758,1
233759,1
233760,1
233761,0
233762,0
233763,0
233764,1
233765,1
233766,1
233767,1
233768,0
233769,1
233770,0
233771,1
233772,0
233773,0
233774,0
233775,1
233776,1
233777,1
233778,0
233779,1
233780,1
233781,1
233782,0
233783,0
233784,0
233785,0
233786,0
233787,1
233788,0
233789,0
233790,1
233791,1
233792,0
233793,0
233794,1
233795,1
233796,1
233797,0
233798,1
233799,1
233800,0
233801,1
233802,1
233803,1
233804,0
233805,0
233806,1
233807,1
233808,1
233809,1
233810,0
233811,0
233812,0
233813,0
233814,0
233815,0
233816,1
233817,0
233818,0
233819,1
233820,1
233821,0
233822,1
233823,0
233824,0
233825,0
233826,0
233827,1
233828,1
233829,1
233830,1
233831,1
233832,1
233833,0
233834,1
233835,1
233836,0
233837,1
233838,0
233839,0
233840,0
233841,0
233842,0
233843,0
233844,1
233845,1
233846,1
233847,0
233848,0
233849,0
233850,0
233851,1
233852,0
233853,0
233854,1
233855,1
233856,1
233857,1
233858,1
233859,0
233860,1
233861,1
233862,1
233863,1
233864,1
233865,1
233866,0
233867,0
233868,1
233869,1
233870,1
233871,1
233872,0
233873,1
233874,1
233875,0
233876,0
233877,1
233878,1
233879,1
233880,0
233881,0
233882,0
233883,1
233884,1
233885,1
233886,0
233887,0
233888,1
233889,1
233890,0
233891,1
233892,1
233893,1
233894,0
233895,0
233896,1
233897,1
233898,0
233899,1
233900,0
233901,0
233902,1
233903,0
233904,0
233905,0
233906,0
233907,1
233908,1
233909,1
233910,1
233911,0
233912,0
233913,0
233914,1
233915,0
233916,1
233917,0
233918,0
233919,1
233920,1
233921,1
233922,1
233923,0
233924,1
233925,0
233926,1
233927,0
233928,1
233929,1
233930,1
233931,1
233932,1
233933,0
233934,1
233935,0
233936,0
233937,0
233938,1
233939,1
233940,1
233941,0
233942,1
233943,1
233944,1
233945,0
233946,0
233947,1
233948,0
233949,1
233950,0
233951,0
233952,1
233953,0
233954,1
233955,1
233956,1
233957,1
233958,1
233959,0
233960,1
233961,0
233962,1
